,review,Total Star,Menu,Star_opt,Date,Output
344,순살  하면 페리카나쥬ㅎㅎ오늘 천원 할인혜택으로 급 주문해서 빠른 배달과 푸짐한 양과 함께 맛나게 꿀꺽했습니다 겉바 속촉 강추,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
345,잘먹었습니다,★★★★★,반반치킨/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
346,진짜 간만에 잘먹었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
347,진짜 맛있어용 배달도 앱에 찍힌거보다 빠르고 친절해요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
348,맛있게 잘 먹었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
349,모든면에서 만족합니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
350,맛있게 잘먹었습니다,★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 3월,2.0
351,정말 맛있게 잘 먹었습니다 꼬들목 튀김도 진짜 맛있었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
352,맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
353,맛있습니다 믿고 먹는 페리카나근데 쿠폰은 원래 안주시는지 궁금하네요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
4
",2022년 3월,5.0
354,완젼 맛있어용 사장님도 친절하시고 가격도 착하고 강추요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
355,  ,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
356,항상 만족합니다닭도 큰거같아여,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
357,후라이드 넘 바삭하고 양념은 역시 달콤하고 넘 맛있어요먹다가 생각나서 찍었네요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
358,즐겨시키는 치킨 맛집이에요 적극 추천합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
359,맛있었습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
360,맛있게 잘 먹었어요,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
361,치킨이 잘못왔어요 양념한마리 반반한마리 시킨건데 반반이 후라이드로 왔네요ㅠㅠ 그래도 맛있게 잘먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
362,맛있게 잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
363,음식도 빨리 왔고 너무 맛있어요 자꾸 생각나는 맛이에요ㅋㅋㅋ 어제 먹다남은거 오늘 그냥 식은채로 마저 먹었는데 그래도 넘 맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
364,배달시간이 좀 길긴 했지만 맛있고 양도 훌륭했어요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
4
",2022년 3월,2.0
365,배달두예상시간보다 빨리왔구요독산점이 양념두많이 발라주시구 맛있어요사장님이 직접배달해주셔서좀 늦는경우가 있어두 믿음이갑니당사장님화이팅이용,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
366,양념은 진짜 여기가 최곱니다 완벽한 밸런스,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
367,배달이 항상 예상시간보다 빠르게 해주셔서 좋아요치킨도 너무 맛있게 잘 먹었어요 ,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
368,요청사항두 잘들어주시구 넘넘 맛있어용,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
369,잘먹었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
1
",2022년 3월,5.0
370,받자마자 먹느라 사진을 못찍었네요완전 맛있게 잘 먹었습니다양념만 맛있을줄 알았는데 후라이드도 맛있네요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
371,후라이드는 조금 딱딱하고 양념은 괜찮아요 저렴한 가격으로 드실분들은 괜찮으편,★★★,순살양념/1,"
맛
★
3
양
★
4
배달
★
4
",2022년 3월,4.0
372,오늘은 고기가 최근처럼 딱딱하고 질기진 않아서 괜찮았어요,★★★★★,반반치킨/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 3월,1.0
373,맛있어요 부위는 다양하게 있는거 같아요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(양념소스 작은컵（50g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
374,맛있게 잘 먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
375,앙과맛 이보다 더 좋을순없다 ,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,2.0
376,후라이드 너무깔끔하고 양념은 진짜 최고로 맛있어요 배달도 너무빨라서 깜짝놀랐어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
377,여기가 제일 맛있는거같아요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
378,너무맛있어요,★★★★★,순살후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
379,후라이드는 페리카나인듯,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
380,정말 맛있어요 특히 양념이 맛있네요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
381,옛날스타일 양념치킨이 너무너무 먹고싶어져서 시켰는데 넘 맛있어요 딱 생각하던 그 맛이에요 양념묻었는데도 오래오래 바삭하고 넘 맛있어요 후라이드도 튀김옷 자체가 넘 맛있어서 소금 안찍어도 맛있었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
382,국,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
383,사진은못찍었어요 잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
384,이벤트라서 그런지 너무 식어서 왔어요아쉽,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
4
양
★
5
배달
★
4
",2022년 2월,5.0
385,맛잇게잘먹엇습니다 ,★★★★★,치즈뿌리오/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
386,맛있게 잘먹었습니당,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
387,항상 맛있게 잘먹고 있습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
388,양도 많고 닭도 큰것 같고 좋아요추억의 후라이드 맛이에요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
389,배달 맛 너무 좋아요 오랜만에 주문했더니 맛아요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
390,페리카나 치킨이 찾아왔어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
391,맛있게 잘 먹었습니다,★★★★★,간장치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
392,페리카나는 항상 이집에서,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
393,쿠폰이올때가있고 안올때가있네요 이유가뭐죠,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
394,양념치킨이 맛있어요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
395,생각보다 빨리 도착했어요 덕분에 따끈따끈한 치킨을 맛볼 수 있었어요양도 엄청 푸짐하고 양념소스도 어릴때 먹던 그 양념소스 맛 이네요 넘 맛나요ㅜ,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
396,맛있게 먹었어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
397,너무너무너무 맛있어요 페리카나 첨먹어보는데 맛나네요 상세설명 못보고 문자받기 체크했는데 친절히 가져다주셔서 감사해요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
398,냠냠짭짭쩝쩝뇸뇸늄늄,★★★★★,양념치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
399,맛있어요 ㅋㅋㅋㅋㅋ,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
400,맛있어용,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
401,맛있게 잘 먹었습니다 ,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
402,푸짐하고 맛있습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,2.0
403,맛있게 잘 먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
404,페리카나 양념 맛있어요,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
405,여자친구랑 추억의 맛을 느끼려고 페리카나를 시킵니다 맛은 물론이고 서비스가 너무 좋네요이 시국에 배달비도 안 받으시고 콜라 서비스도 그렇고요 늦은 시간까지 배달해주셔서 감사했습니다항상 잘 먹고 있습니다건강하시고 코로나 조심하십쇼 사장님,★★★★★,"다리＋날개 양념/1,페리치즈볼 5개/1","
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
406,요즘 양념부분 고기가 너무 질기고 살도 없는게 계속 되네요 튀긴지 오래된 것처럼 드라이하고 질겨요 ㅠㅠ,★★★★,반반치킨/1,"
맛
★
2
양
★
3
배달
★
5
",2022년 2월,3.0
407,배달해주시는 사장님이 정말 친절해서 먹기전부터 기분이 좋은집 입니다진짜 페리카나 양념은 미텻습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
408,진짜 맛있습니다 강추합니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
409,주문이 많아서 치즈가루가 모자란건지너무 가루가 안  묻어있었어요늘 시키는 곳이에요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
410,잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
411,너무 맛있게 잘먹었습니다 배달 완전 빨라요 튀겨진 정도도 적당해서 좋았어요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
412,치킨이 너무땡겨서 퇴근전에 집으로 주문했어요 집에 사람이 없었는데 직접 전화 주시고 맛있게드시라고 친절하게 말씀해주셔서 좋았어요 치킨도 진짜맛있어요 다음에 또 주문하겠습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
413,감사히 잘먹었습니다,★★★★★,순살양념/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
414,맛있게 잘먹었습니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
415,키야 맛나유 소스 좀더 묻혀주시면 완벽,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,1.0
416,배달 빠르고 친절하시고 양도 많고 양념 매우 맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
417,페리카나 양념치킨 먹어보라고 친구가 추천했는데 역시 맛있네요 닭도 큰거 같아요 ㅎㅎ,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
418,배달도 빠르고 친절하고 좋아요 후라이드 항상 바삭하고 맛있습니다 추천합니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,1.0
419,퀄리티 좋고 맛있네요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
420,따뜻하게 와서 맛있게 먹었어요 ㅎㅎ,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
421,남자친구가 너무 잘먹어서 뿌듯했어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
422,맛있게 잘먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
423,항상 주문하는데맛있습니다감사합니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
424,배달도 빠르고 맛있어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,2.0
425,어렸을때 먹던 그맛 ㅠ항상 친절하시고 맛도 쵝오,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
426,배달 빠르고 맛있어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
427,사장님께서 직접 배달해 주셔서 그런지 엄청 음식 빨리 받았습니다 치킨도 너무 맛있게 잘 먹었어요,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,1.0
428,페리카나는늘맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
429,사장님 너무너무 맛있어요 이사하고 처음시킨건데 치즈볼도 넘 바삭하고 치킨도 냄새 하나도 안나고  배달원이 사장님이신가요 친절하세요 ㅎㅎㅎ 대박나세요 이제 자주 시켜먹을게요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
430,옛날 치킨의 정석 후라이드는 보내주신 소금과 찍어먹으면 딱이구요 양념은 예전에 잘먹던 그 양념 맛이에요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
431,거의다 먹고 찍어버렸네요ㅋㅋ,★★★★★,양념치킨/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,2.0
432,배달이 빠르고맛있게 잘 먹었습니다 감사합니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
433,왠만한 치킨 시켜도 여기만큼 맛있고 맛 일정하게 유지하는 곳이 없습니다 최고에요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
434,그저 갓  잘먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
435,맛도있고 배달도 빠르고 좋습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
436,페리카나 순살은 처음 먹어봤는데 맨위에는 살이 너무 딱딱했는데 아래에는 괜찮았어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
4
양
★
5
배달
★
5
",2022년 1월,5.0
437,맛있어요 양념치킨 순살이 딱 좋네요 자주 찾게 될거 같아요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
438,맛있고 배달도 무료에 머무 잘 먹었어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
439,많은 지역의 페리카나를 먹었는데 독산호점 후라이드는 국민학교 시절에 먹었던 그 느낌 그대로 살아있어요 양념도 적절하게 잘 묻어있어 예전 맛 그대로 잘 살려줘서 너무 맛있게 먹었습니다후라이드 원 양념 원 하던 시절로 돌아가 그 풍부하고 이국적 경험을 느끼게 해주신 사장님께 진심으로 감사드립니다 반반이 아닌 두 마리를 싼 가격에다른 가게는 이 돈으로 한 마리 먹는데 먹게 되어 너무 감동을 받았습니다진정한 추억의 맛을 되살리고 풍족한 치킨이 생각날 때는 주저하지 마시고 독산호점을 배달 시켜보세요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
440,치킨의 근본은 페리키나,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
441,맛있게 잘 먹었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
442,늦은 새벽에도 친절하게 배달해주셔서 감사합니다맛은 말해뭐해 너무너무너무 맛있고 제가 제일 젛아하는 옛날치킨ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 닭다리도 완전커요 또 시켜먹을거에요,★★★★★,"순살반반/1,꼬들목/1","
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
443,오늘은 살짝 딱딱했어요 잘먹었습니다,★★★★★,순살반반/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 1월,5.0
444,맛있구 양많구 좋아요배달은 조금 기다려야해두 배달비가 없으니 좋아요,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
445,맛있게 잘 먹었습니다,★★★★★,순살반반/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
446,항상 맛있게 잘먹구 있습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,1.0
447,추억의맛 그대로 입니다추억의맛 감사합니다번창하세요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
448,맛 배달 양  모두  만족합니다양념은  여기로  정착하려고요배달해주시는  분도  기분좋은 인사  감사합니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
449,혹시 미리 초벌 해두나요  주문 들어오면  한번 더 튀켜서  나가는지    이번에는 닭을 너무 튀겨서  살이  더덕처럼 질겨서 실망했네요 이전에는 문제 없었구요,★★★★★,반반치킨/1,"
맛
★
3
양
★
3
배달
★
5
",2022년 1월,5.0
450,늘맛있게잘먹고있습니다 감사합니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
451,맛있게  잘 먹엇습니다 감사합니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
452,밤에 시켜서 그런가 기름 상태가 꽤 안좋았나봐요 약간 거뭇거뭇하고 너무 육질이 딱딱해요 입안이 헐겠어요양념도 다른 지점보다 많이 쌔서 짜구요 좀 여러모로 아쉽습니다 원래는 다른 지점 시켰다가 휴업이길래 시켜본건데 그럼 이만,★★★★,순살반반/1(사이드 메뉴 추가(치킨무)),"
맛
★
4
양
★
4
배달
★
5
",2022년 1월,4.0
453,배달도 빠르고 맛있게먹었습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
454,양도 푸짐하고 어렸을때 먹던맛 그대로 맛있습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
455,양념치킨하면 떠오르는 그맛입니다 맛있게 잘 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
456,양념 후라이드 모두 맛있습니다 추천,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
457,배달하시는 사장님 친절하세요 새해인사를 아직까지 해주시다니 넘 고맙습니다 치킨 맛나게 먹고 힘낼께요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
458,예상 배달 시간보다 빨리왔어요,★★★★,순살양념/1,"
맛
★
3
양
★
4
배달
★
4
",2022년 1월,5.0
459,배달하시는분이 너무 친절하시네요ㅠㅠ,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
460,매운양념소스가 맛있어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 1월,5.0
461,요즘 양념닭에 살이 많이 없고 다 뼈에요,★★★★★,순살양념/1,"
맛
★
4
양
★
3
배달
★
5
",2022년 1월,5.0
462,이 추운날 배달비도 안받고 너무 빨리 배달해 주셔서 감사합니다 맛도 최고에요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
463,잘먹었습니다 추억이 돋네요,★★★★★,핫칠리치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
464,아 어릴적 먹던 추억의 맛입니다 추억 잘먹겠습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
465,치킨이 너무 탔어요ㅜ 먹으면서 나뭇가지를 먹는듯 해 불쾌했습니다배달오신분이 넘어지셔서 그냥 먹었는데너무 먹기 힘들었어요,★,반반치킨/1,"
맛
★
1
양
★
1
배달
★
2
",2022년 1월,5.0
466,맛있어요역시 믿고먹는 페리카나,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
467,요즘 페리카나 양념에 빠져있어요 ㅠㅠ,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
468,양 맛 모두 맘에 들었고요 배달기사분도 친절해서 좋았습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,1.0
469,배달 잘도착했고 옛날통닭맛이네요잘먹었습니다,★★★,순살양념/1,"
맛
★
3
양
★
3
배달
★
3
",2022년 1월,5.0
470,맛도좋고좋은데요 앱에서 주문할수있는시간이거의준비중으로만뜨더라고요 ㅎ아쉬울뿐,★★★★★,다리＋날개/1(사이드 메뉴 추가(양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
471,페리카나는 항상 이집에서  맛있습니다  친절하신 사장님 배달 조심히 하세요,★★★★★,맵삭치킨/1(사이드 메뉴 추가(양념소스 작은컵（50g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
472,늘 맛있어요 새해 복 많이 받으십쇼,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
473,옛날 느낌 치킨이라 맛있게 먹었어요 배달 감사합니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
474,두마리셋트 가격도 미쳤는데 배달료도 없음 페리카나 양념은 진리고 여긴 더 유명해져야함,★★★★★,다리＋날개/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
475,직접 배달도 하시고 믿고 먹을 수 있는 집입니다,★★★★★,다리＋날개/1(사이드 메뉴 추가(양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
476,하아 순삭입니다 페리카나 반반순살 넘 좋아요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
477,배달 빠르고 바삭바삭 맛있어요,★★★★★,두마리치킨세트（후라이드＋후라이드）/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
478,너무 친절하시고 좋아요 ㅜㅜ 감동,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,1.0
479,후라이드는 진짜 바삭하고 양념은 옛날양념통닭 맛이라 옛날생각나고 맛있었습니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,4.0
480,배달은 바쁘셨는지 분정도 걸렸고 튀김이 엄청 바삭하고 맛은 있는데 다른 리뷰들처럼 살이 진짜없는 마른 닭이에요 병든닭인가 싶을정도로 암튼 살은 진짜 없네요,★★★,반반치킨/1,"
맛
★
5
양
★
2
배달
★
3
",2022년 1월,5.0
481,순살로 시켰는데 그 자리에서 먹을땐 맛있었어요양이 많아서 남겼다 다음날 먹을땐 후라이드는 너무 딱딱해서 못먹겠더라구요그런데 전날 받고 바로 먹었을 그 당시엔 엄청 맛있었다는거 감히 치느님을 남긴 제 잘못이라는거 ㅎㅎ다음에 또 이용할께요 감사합니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
482,맛있어요잘먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
483,정말푸짐했고 맛있게 먹었습니다,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
484,배달도 사장님께서 직접 해주시고 늘 맛있게 먹고 있습니다,★★★★★,순살반반/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
485,친절하신 사장님 맛나게먹었어요 또 주문할게요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
486,배달비 안 받으시려고 배달 하시는 것도 좋고 양도 많지만 튀김이 너무 딱딱했습니다이벤트 때문에 정신이 없으시겠지만맛도 되돌아보실 필요가 있을 것 같습니다만약 드신다면 순살 양념치킨을 추천합니다,★★,순살양념/1,"
맛
★
2
양
★
4
배달
★
4
",2022년 1월,5.0
487,맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
488,맛은 페리카나답게 맛있는데 진짜 너무 딱딱했어요,★★★,반반치킨/1,"
맛
★
3
양
★
5
배달
★
5
",2022년 1월,5.0
489,맛있게잘먹었습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
490,맛나게 잘 먹었어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,5.0
491,정말 맛있게 잘먹었습니다최고에용,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 1월,2.0
