,review,Total Star,Menu,Star_opt,Date,Output
306,맛있어요바삭바삭 매주 일요일은  ,★★★★★,"황금올리브치킨/1(추가메뉴(양념소스추가,밀크크림소스))","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
308,맛있게 애들과 잘먹었습니다,★★★★★,치본스테이크버라이어티팩/1,"
맛
★
5
양
★
5
배달
★
4
",2021년 10월,5.0
310,음식이 식었어요 미지근 이하였고 바질은 너무 달아요 제가만든 바질소스랑 먹었어요 하나 먹고 나머지 남겼어요 비싼 듯 해요  전번에 반밤 치킨이 더나은거 같아요,★★★,황금올리브（반반）/1(추가메뉴(고구마치즈볼)),"
맛
★
3
양
★
2
배달
★
4
",2021년 10월,5.0
312,쏘쏘해요쏘쏘 쏘쏘 쏘쏘,★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
4
양
★
4
배달
★
4
",2021년 10월,5.0
314,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
316,처음 주문했는데 치킨 조각이 너무 커서 세 아이가 들고 먹기 버거웠고요 치킨살이 매콘한 맛이나서 애가 매워서 하나도 못먹었어요,★★★,핫황금올리브 크리스피/1,"
맛
★
3
양
★
3
배달
★
3
",2021년 10월,5.0
318,사장님 코로나로 그나마 배달은 잘된다 들었어요더더욱 번창하세요,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
320,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
322,맛나요맛나요맛나요 ㅎㅎ,★★★★★,치킨강정/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
324,치킨강정을 좋아해서 주문을 했고요 빨리 배달해주셔서 뜨거운 상태로 바싹하고 달콤해서 아주 맛있게 잘 먹었습니다 청양고추를 썰어서 같이 먹으면 맛이 더 좋더라고요 ㅎ,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
326,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,자메이카 통다리구이/1(추가메뉴(멘보샤)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
328,맛있게 잘 먹었습니다,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
