,review,Total Star,Menu,Star_opt,Output
524,맛있습니다 단 배달시간이 너무 오래 걸럈네여,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
4
배달
★
3
",1.8
525,달달하네요 마지막 소스가 맛있어요,★★★★★,굽네 허니멜로/1,"
맛
★
5
양
★
5
배달
★
5
",4.2
526,진짜 맛나구 빨리옵니다,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
527,역시 근본ㅎㅎ,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.0
528,잘 먹었습니다아 ㅋㅋㅋㅋ,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
0
",5.0
529,맛있게  잘먹었습니다고맙습니다,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(갈비천왕 치즈치밥)),볼케이노 치즈치밥/1","
맛
★
5
양
★
5
배달
★
5
",5.0
530,오 새로운 발견 맛있네요,★★★★★,굽네 볼케이노 순살/1(사이드 메뉴(볼케이노 치즈치밥)),"
맛
★
5
양
★
5
배달
★
5
",4.8
531,맛있게 잘 먹었습니다,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
0
",4.8
532,가성비 좋고 맛잇고,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
0
",4.2
533,맛잇게 잘먹었습니다 대박나세여,★★★★★,"고추바사삭,（한마리）/1(사이드 메뉴(츄블링소스 추가))","
맛
★
5
양
★
5
배달
★
5
",5.0
534,맛있어요담백하고또 시킬게요,★★★,굽네 오리지널/1,"
맛
★
3
양
★
3
배달
★
3
",4.8
535,다이어트 중 치킨 먹고 싶을땐 무조건 굽네 추천이여맛있고 칼로리도 일반치킨보다 적어서 너무 좋아요배달 빠르고 맛은 당연히 맛있습니다,★★★★★,굽네 볼케이노/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
536,고추바사삭 맛있어요,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(치킨 무))","
맛
★
5
양
★
5
배달
★
0
",5.0
537,굽네굽네굽네했어요양이많아서 남겼네요,★★★★★,갈릭마왕 반반（한마리）/1,"
맛
★
5
양
★
5
배달
★
5
",2.78
538,맛잇어요 오늘은 소스가 좀 많았어요,★★★★★,"굽네 볼케이노/1(세트 선택(갈비천왕 피자（3,000원 할인가）))","
맛
★
5
양
★
5
배달
★
0
",3.82
539,고추가 바사삭 맛잇어요,★★★★★,"고추바사삭,（한마리）/1,콜라 500ml/1","
맛
★
5
양
★
5
배달
★
0
",4.61
540,이벤트로 저렴하게 구입했습니다,★★★★★,굽네 볼케이노 순살/1(사이드 메뉴(마그마 소스 추가)),"
맛
★
5
양
★
5
배달
★
0
",4.21
541,맛있게 잘 먹었습니다담에 또 주문할게요,★★★★★,"고추바사삭,（윙）/1","
맛
★
5
양
★
5
배달
★
0
",4.8
542,맛있게 잘 먹었습니다담에 또 주문할게요,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
0
",4.8
543,할인행사 덕분에 오랜만에 먹어요 식후감,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(찹쌀 치즈볼))","
맛
★
4
양
★
4
배달
★
0
",4.78
544,맛있게 잘 먹겠습니다,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
545,배달도 빠르고 맛있네요,★★★★★,"고추바사삭,（윙）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
546,맛은 잇네요 근데 너무 구웟는지 좀 탓네요담엔 갈릭마왕 먹어바야겟어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
4
양
★
5
배달
★
5
",3.4
547,운동하는 사람이라서 치킨은 자제하는 편인데 유일하게 시켜먹는 고추바사삭입니다 이벤트 한다고 해서 평소 시켜먹는 곳 ㄱㅅ이 아닌 이곳에 시켜봤는데 우선 튀김가루가 오래된 느낌이고 진짜 죄송한데 진짜 이렇게 맛없는 고추바사삭은 처음 먹어봐요 아 정말 맛없고 못머껬어요 제 돈주고 시켜먹는 곳에 시킬껄 돈만 버리고 이거 이벤트한다고 하곤 남은 재료처리용 이벤트 같네요,★★,굽네 오리지널 윙/1,"
맛
★
2
양
★
3
배달
★
0
",1.2
548,포장 잘 받았어요 맛있어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
0
",4.8
549,달달하고 갈릭향가득한 치킨에 치즈듬북 시카고피자 정말 멋있어요사진찍는것 잊고 배고파 먼저 먹었네요ㅎ ㅎ강력추천 추천합니다,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
550,고주바사삭인데 치킨이 넘 눅눅해너 에어푸라이기에 분 돌려서 먹었어요,★,"고추바사삭,（한마리）/1(사이드 메뉴(마블링 소스 추가))","
맛
★
1
양
★
3
배달
★
3
",1.19
551,치밥에 치킨이 더 들어가면 좋겠지만 이것만으로도 맛있어요,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
4
배달
★
5
",3.61
552,너무 탔어요 이렇게 까만 고추 바사삭 받은 적 이 지점이 처음이에요,★★★,두마리）볼케이노＋볼케이노/1,"
맛
★
4
양
★
4
배달
★
4
",3.6
553,처음 주문했는데 맛있어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
554,따뜻하고 바삭하고 맛있어요,★★★★★,"반반A）오리지널 반＋볼케이노 반/1(사이드 메뉴(치킨 무)),배달생맥주 1000ml¸¸/1","
맛
★
5
양
★
5
배달
★
0
",4.8
555,제시간에 맞게 잘나왔어요,★★★★★,"굽네 스윗 볼케이노 통다리/1,추가-쌀떡/1","
맛
★
5
양
★
5
배달
★
0
",4.39
556,소스없는 고추바사삭,★,"고추바사삭,（한마리）/1","
맛
★
1
양
★
1
배달
★
1
",1.98
557,맛있었구요치밥양은 본사에서 고민하실일이고배달도 스피드였어요,★★★★★,굽네 볼케이노 순살/1,"
맛
★
5
양
★
4
배달
★
5
",4.6
558,배달은 조금 늦었지만 맛있었어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.17
559,잘먹었습니다 감사합니다,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
560,맛있게 잘 먹었어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
0
",4.8
561,   ,★★★★★,"고추바사삭,（윙）/1","
맛
★
5
양
★
5
배달
★
0
",3.4
562,배달 시간이 너무 오래 걸렸어요 기다림이 힘들었습니다 하지만 정성스러운 손글씨 예 감동 했어요 만나게 먹겠습니다 감사합니다,★★★★★,오리지널＋볼케이노 피자/1,"
맛
★
5
양
★
5
배달
★
1
",3.19
563,비에젖었지만친절하게웃으면서배달해주셨어요 너무감사합니다굽네치킨은믿고시키죠,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.79
564,역시 고추가 진리다  나중에 먹어도 닭냄새 안남 국산 닭임 순살,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",2.64
565,맛있어요 갈릭마왕 너무 기대감이 컸었는지 제 입에는 좀 달더라구요,★★★★★,굽네 오리지널 순살/1,"
맛
★
4
양
★
3
배달
★
4
",2.59
566,피자도 같이 시켰는데식어서맛이없었음 치킨은 보통,★★,"고추바사삭,（한마리）/1","
맛
★
3
양
★
3
배달
★
2
",1.21
567,잘 먹었습니다,★★★★★,"고추바사삭,（한마리）/1(사이드 메뉴(마그마 소스 추가))","
맛
★
5
양
★
5
배달
★
5
",5.0
568,맛잇어요 다시 시켜먹을게요,★★★★★,"굽네 폭립/1,갈비천왕 치즈치밥/1","
맛
★
5
양
★
5
배달
★
5
",4.61
569,맛은 있는데  눅눅해져와서   아아들이 실망하더라구요 ㅜㅜ,★★★,굽네 볼케이노/1,"
맛
★
4
양
★
4
배달
★
3
",1.2
570,배달도 빨리 오고 치킨도 너무 맛있어요 고추바사삭 최고 같이 주신 콜라까지 완벽한 야식이었어요ㅎㅎㅎ,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
571,맛있어요,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(매콤치즈 웨지감자))","
맛
★
5
양
★
5
배달
★
5
",5.0
572,맛나게 잘먹었습니다,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
573,맛있게 잘 먹었습니다,★★★★★,굽네 볼케이노 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
574,굽네볼케이노 다음으로 가장 좋아하는 메뉴,★★★★★,허니멜로 스윗포테이토 피자/1(사이드 메뉴(피클（피자）)),"
맛
★
5
양
★
5
배달
★
5
",4.79
575,괜찮아요 ,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
4
배달
★
4
",4.39
576,맛있게 잘 먹었습니다,★★★★★,반반A순살）오리지널 반＋볼케이노 반/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
577,맛있게 잘먹옸어요,★★★★★,반반C순살）볼케이노 반＋갈비천왕 반/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
578,맛있는 굽네치킨 굳굳,★★★★★,두마리）오리지널＋오리지널/1(사이드 메뉴(매콤소스 추가)),"
맛
★
5
양
★
5
배달
★
5
",5.0
579,항상잘먹고있습니다감사핳니다,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",3.4
580,맛있어요 다음에 이용할게요,★★★★★,고추바사삭 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
581,잘 먹었습니다,★★★★★,허니멜로 스윗포테이토 피자/1(사이드 메뉴(피클（피자）)),"
맛
★
5
양
★
5
배달
★
5
",5.0
582,맛있게 잘 먹었습니다,★★★★★,"굽네 갈비천왕/1(사이드 메뉴(왕중왕 소스 추가,마그마 소스 추가))","
맛
★
5
양
★
5
배달
★
5
",4.8
583,잘 먹었어요 딸 ㅋ 배들 주의 좀 주세요,★★★★★,"고추바사삭,（윙）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
584,너무맛있어용 ㅎㅎ 바삭하니 잘하는집인것같아요,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(갈비천왕 치즈치밥))","
맛
★
5
양
★
5
배달
★
5
",4.8
585,맛있게 잘 먹었습니다 ㅎㅎ,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
586,맛을평가할수 없어요 주문한지 분이 지났는데 매장 연락도 안됩니다,★,"굽네 핫 갈비천왕 윙/1(세트 선택(허니멜로 피자（3,000원 할인가）))","
맛
★
1
양
★
1
배달
★
1
",1.0
587,맛있음 자주먹음 추천,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
4
",4.8
588,역시 단백하고 깔끔한 맛이라 다이어트 치킨으로 딱이에요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.6
589,굽네치킨 고바 최고,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(매콤치즈 웨지감자))","
맛
★
4
양
★
4
배달
★
4
",5.0
590,공동출입문도 안열고 벨도 안누르고 문자로 문앞에 ㅋㅋㅋㅋㅋㅋㅋ,★★★★★,고추바사삭 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
5
양
★
5
배달
★
1
",2.0
591,맛있게 먹었습니다,★★★★★,갈릭마왕 반반（한마리）/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
592,맛있습니딘,★★★★★,"고추바사삭,（순살）/1,매콤치즈 케이준감자/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",4.8
593,문앞에놓고 문자달라고했더니 그냥문앞에 두고가셔서 식은치킨받았네요거기까진어떻게이해하겠는데 마그마소스추가했는데 치트킹가루가왔네요바쁘신건이해하는데 신경좀써주세요,★★★★,"고추바사삭,（순살）/1,매콤치즈소떡소떡/1","
맛
★
3
양
★
3
배달
★
2
",1.2
594,폭립을먹었는데 양념도 부족하고 오래 구워서 그런지 모르겠지만수분기도 없고끝 쪽은다 탔고음료 없이는못 먹을 정도였어요,★★,고추바사삭＋매콤 웨지감자/1,"
맛
★
2
양
★
5
배달
★
2
",1.8
595,이벤트 할때는 시키면 안되겠네요,★,"갈릭마왕（한마리）/1,양념 히어로 반반（한마리）/1","
맛
★
1
양
★
1
배달
★
1
",2.2
596,맛도 좋고 다 좋은데 배달이 아쉅네요  잘 먹었습니다,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
2
",5.0
597,맛있게 잘 먹었습니다,★★★★★,허니멜로 스윗포테이토 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
598,맛있어요 맛있어요,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
4
배달
★
5
",5.0
599,맛있게 먹었네요 많이 파세요,★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
4
",4.4
600,식후감왜 맨날 식은 피자만 먹어야 하는지 분 걸려 도착한 피자는 식지 않을까요소상공인 음식점이 힘드건 아는데 조금만더 신경 써주시면 좋겠네요앞어서도 얘기 했지만 이집은 정말 장사가 잘돼는지 시간은 기본 분 까지 걸리니 원 게다가 도작한 피자는  식어서 박스가녹아 도착 ㅜㅜ 몇집을 들렸다 오셔쓸까요요기요 자체가 싫어 지네요,★★★,"고추바사삭,（한마리）/1","
맛
★
3
양
★
5
배달
★
3
",1.0
601,쿠폰이 왜빠졌는지 궁금하네요,★★★★,"굽네 핫 갈비천왕 윙/1(세트 선택(허니멜로 피자（3,000원 할인가）))","
맛
★
4
양
★
4
배달
★
4
",3.61
602,맛있습니다 시켜드세요,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
603,치킨의 진리항상시켜 먹어도  빠르고맛있는 굽네,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
604,콜라를 왜 치킨에 꽂아 주신건지이해가 안되네요 좀 찢으신 박스가 치킨에 묻어서 매우 찝찝했습니다,★★★★,굽네 오리지널/1,"
맛
★
4
양
★
5
배달
★
5
",1.97
605,요기요 지금까지 주문하면서 리뷰 처음남겨봅니다주문 예상도착시간 분 되있더니 배달시간 거의시간 걸렸고 매콤소스 추가했더니 달콤소스오고두마리 시켰는데 무는 하나오고진심으로 너무한것 같습니다  참사장님 할말 있으시거나 제 얘기가 다르시면 댓글주세요ㅎㅎ,★,"굽네 핫 갈비천왕 윙/1(세트 선택(허니멜로 피자（3,000원 할인가）))","
맛
★
1
양
★
1
배달
★
1
",1.19
606,굽네 처음 먹어보는데 맛있네요,★★★★★,"굽네 핫 갈비천왕 윙/1(세트 선택(허니멜로 피자（3,000원 할인가）))","
맛
★
5
양
★
4
배달
★
5
",4.2
607,먹고 담날 배탈남 ㅠ,★★★★,굽네 볼케이노 순살/1,"
맛
★
4
양
★
5
배달
★
4
",2.58
608,아니 배달예상시간 보다 분 늦게오는게 어딨나요ㅠ 안그래도 퇴근하면서 미리 시켰는데 한참을 기다려도 안오고결국에 피자가 굳어서 왔네요,★,볼케이노 치킨＋콘스프 웨지감자/1,"
맛
★
2
양
★
3
배달
★
1
",1.21
609,잘먹었습니다잘먹었습니다지ㅡㄹ먹었습니다,★★★★★,"굽네 오리지널/1(바게트볼 추가(바게트볼（갈릭크림）2개),사이드 메뉴(마그마 소스 추가,매콤소스 추가,갈비천왕 치즈치밥,찹쌀 치즈볼))","
맛
★
5
양
★
5
배달
★
5
",4.8
610,배달은 좀 늦었음 그래도 치킨은 맛있음,★★★★★,"고추바사삭,（순살）/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
4
",2.61
611,맛있게 먹었습니다 고추바사삭은 늘  맛있어요,★★★★★,"고추바사삭＋허니멜로 피자/1,갈비천왕치킨＋볼케이노피자/1,볼케이노 치즈치밥/1,갈비천왕 치즈치밥/1","
맛
★
5
양
★
5
배달
★
4
",4.79
612,너무 잘 먹었습니다 ㅎㅎㅎ 다른 지점보다 약간 짭조름한테 시킨 밥이랑 먹기 딱 좋았아용 ㅎㅎㅎ,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
613,고기양이  넘조금이네요점 점당천원 ㅎㅎ좀더주었으면좋겠네요,★★,"굽네 오리지널/1,참이슬 후레쉬/1","
맛
★
4
양
★
1
배달
★
5
",4.6
614,잘먹었습니다 잘먹었습니다 잘먹었습니다잘먹었습니다,★★★★★,"고추바사삭,（순살）/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",4.8
615,뼈만먹다가 순살먹었는데 신세계입니다고추바사삭은 순살드세요 순살이 곧 진리입니다,★★★★★,"갈릭마왕＋시카고 피자/1,양념 히어로 반반＋페퍼로니 피자/1,찹쌀 치즈볼/2,콜라 1.25L¸¸/1,사이다 1.25L¸¸¸/1","
맛
★
5
양
★
5
배달
★
5
",5.0
616,예상 배달시간보다 분 늦었어요 늦어도 식지 않으면 상관없는데 다 식고 눅눅해진 상태로 왔네요 사진보면 탄 부분도 많아요리뷰 보고 시켰어야 했는데 실수했네요,★,굽네 볼케이노 순살/1,"
맛
★
2
양
★
3
배달
★
1
",1.2
617,양은 많아요근데 배달이 어디서 늦은지는 모르겄는데예상시간보다 ㅠ 분 늦었습니다감자랑 치킨이 둘다 식었어요,★★★★,"고추바사삭,（순살）/1,참이슬 후레쉬/2","
맛
★
4
양
★
5
배달
★
2
",1.8
618,맛있게 잘먹었습니다급히 먹느라 사진을 못찍었어요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.6
619,다 식었어요 양도 적고 예 그렇네요 차로 분거리인데 시간 분 걸렸고요 그렇습니다,★,"갈릭마왕 반반（윙）/1,볼케이노 치즈치밥/1","
맛
★
3
양
★
3
배달
★
1
",2.41
620,고추바사삭을 시켰는디 탄부분이 너무 많고 엄청 딱딱해서 입천장이 아프네요,★,"갈릭마왕（순살）/1,양념 히어로 치킨（순살）/1","
맛
★
2
양
★
2
배달
★
3
",1.78
621,굽네는 고추바사삭이 쵝오,★★★★★,고추바사삭윙＋허니멜로피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.03
622,친 맛이네요치킨은 항상 굽네치킨,★★★★★,갈릭마왕（한마리）/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
623,맛있어요,★★★★★,"굽네 갈비천왕 순살/1,콜라 500ml/1","
맛
★
5
양
★
4
배달
★
5
",5.0
624,언제 먹어도 맛있어여,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.58
625,맛있게 잘먹었습니다,★★★★★,양념 히어로 반반＋페퍼로니 피자/1(사이드 메뉴(치트킹-매콤치즈)),"
맛
★
5
양
★
5
배달
★
5
",5.0
626,맛있어요 배달빠르고 좋름,★★★★★,"갈비천왕치킨＋허니멜로 피자/1(사이드 메뉴(피클（피자）)),피클/2","
맛
★
5
양
★
5
배달
★
5
",5.0
627,자극적이진 않지만 담백하고 맛있어용,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.0
628,식후감 오늘은 울애들이 그져 허니메시멜로 피자를 꼭 먹고 싶다 해서 시켰는데 박스 부터 실망 ㅎㅎ아마도 여러군데 배달 다녀 오신듯 박스가 눅눅 해서 왔네요 거기에 열어보니  치킨이 굽다만듯한 느낌 ㅜㅜ지난번 덜 익어서 빨간부분 있다 얘기 했는데이번엔 양념 바르다 만듯  하네요음식에 정성을 죔만  더 사장님  배달 소화 못하시면  주문을 않받으셔야겠어요,★★★★,"고추바사삭,（순살）/1,찹쌀 치즈볼/1,사이다 1.25L¸¸¸/1","
맛
★
5
양
★
5
배달
★
4
",1.2
629,순살의 특성상 가장자리가 탄 곳이 좀 있었어용ㅜㅜ그외엔 정말 맛있게 먹었습니당 역시 굽네는 순살,★★★★,고추바사삭 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
4
양
★
5
배달
★
4
",4.8
630,고추 바사삭 양념소스개 와서 찍먹 굿굿,★★★★★,굽네 오리지널/1,"
맛
★
5
양
★
5
배달
★
5
",4.01
631,어제 올린단걸 깜빡했네요이벤트상품 잘먹었어요,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
5
",4.81
632,닭다리가 살짝 덜 익은듯한 ㅜㅜ,★★★★★,"고추바사삭,（윙）/1","
맛
★
5
양
★
5
배달
★
5
",2.03
633,갈비천왕 먹다 넘질려 요 매운거 시켰는데 굿 입니디ㅡ,★★★★★,고추바사삭＋시카고 딥디쉬 피자＋바게트볼/1,"
맛
★
5
양
★
5
배달
★
5
",4.16
634,볼케이노 양념이 바꼈나요  물 탄 느낌이네요 너무 싱거웠어요 따로 챙겨주시는 마그마소스 없었으면 못먹을뻔,★★,"굽네 갈비천왕 순살/1,추가-쌀떡/1","
맛
★
1
양
★
5
배달
★
5
",1.81
635,친 맛이네요잘 먹었습니다,★★★★★,반반D순살）오리지널 반＋허니멜로 반/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
636,다양한 맛 즐기려고 이것저것 시켰습니다상차리면서 주워먹은게 있어서 실제론 저거보다 많이 들어있어요,★★★★★,굽네 허니멜로 순살/1,"
맛
★
5
양
★
5
배달
★
5
",3.43
637,바싹구워서 왔는데 호불호 분명 갈릴듯 하네요저는 좋았지만 딱딱하고 탄것 싫어하는 사람에겐 아마 안좋지 않을까 생각 됩니다,★★★★★,고추바사삭＋슈림프시카고피자/1,"
맛
★
5
양
★
5
배달
★
5
",2.41
638,맛있게 잘먹었습니다,★★★★★,두마리）볼케이노＋갈비천왕/1(사이드 메뉴(찹쌀 치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",5.0
639,배달 시간 이네 닭 맛있고 좋습니다,★★★★,"고추바사삭,（한마리）/1","
맛
★
4
양
★
4
배달
★
4
",4.02
640,맛잇음 양 많음 배달짱빠름,★★★★★,갈릭마왕（한마리）/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
641,맛잇어요굳굳 담에또시킻게요,★★★★★,"슈림프 시카고 딥디쉬 피자/1,반반B）오리지널 반＋갈비천왕 반/1","
맛
★
5
양
★
5
배달
★
5
",4.8
642,맛있게 잘 먹었습니다,★★★★★,"고추바사삭,（한마리）/1,굽네 핫 갈비천왕 통다리/1","
맛
★
5
양
★
5
배달
★
5
",4.8
643,오랜만에 먹는데 맛있어요,★★★★★,갈릭마왕＋시카고 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.39
644,맛있게 잘 먹었습니다,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(치트킹-매콤치즈))","
맛
★
5
양
★
5
배달
★
5
",4.8
645,항상 최고의 맛입니다 다만 요청 사항을 적용 안 해주셔서 조금 그랬습니다,★★★★★,"굽네 갈비천왕 통다리/1(세트 선택(허니멜로 피자（3,000원 할인가）))","
맛
★
5
양
★
5
배달
★
5
",2.6
646,맛있게 잘 먹었습니다,★★★★★,갈릭마왕（한마리）/1,"
맛
★
4
양
★
4
배달
★
5
",4.8
647,맛있게 잘먹었습니다,★★★★,"굽네 오리지널 순살/1(세트 선택(시카고 피자（3,000원 할인가）)),콜라 1.25L¸¸/1","
맛
★
4
양
★
4
배달
★
4
",5.0
648,잘먹었습니다 잘먹었습니다,★★★★★,굽네 오리지널/1(사이드 메뉴(찹쌀 치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",5.0
649,맛있어요 제 시간에 배달되었어요,★★★★★,갈릭마왕（한마리）/1(사이드 메뉴(치킨 무)),"
맛
★
5
양
★
5
배달
★
5
",4.58
650,역시 믿고 시키는 굽네죠,★★★★★,갈비천왕 그릴드비프 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.0
651,오랫만에 고추바사삭 역시 맛있네요굽네는 담백해서 너무 좋아요,★★★★★,"고추바사삭,（순살）/2","
맛
★
5
양
★
5
배달
★
5
",4.8
652,맛있어요또다시 주문할께요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.81
653,예상도착 시간보다 일찍와서 좋았습니다ㅎㅎㅎㅎ 항상 맛있게해주셔서 감사하고 배달하시는분들 힘내세요,★★★★★,"굽네 오리지널/1,마블링 소스 추가/1","
맛
★
5
양
★
5
배달
★
5
",5.0
654,잘먹었습니다잘먹었스버다,★★★★★,굽네 볼케이노 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
655,둘이서 너무 맛있게 잘 먹었습니당,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
4
배달
★
4
",5.0
656,배달 빠르고 좋습니다,★★★★★,"굽네 볼케이노/1(사이드 메뉴(찹쌀 치즈볼)),콘스프 케이준감자/1","
맛
★
5
양
★
5
배달
★
5
",4.4
657,처음 먹는 조합인데 맛있어요 ㅎㅎ,★★★★★,고추바사삭 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.2
658,배달빠르고 치킨도 맛있게 먹었어요,★★★★★,굽네 볼케이노 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
659,맛있고 양도 많았어요,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
660,제발 주문 변경 건좀   잘 해주세요음식은 잘먹었습ㄴㄱ다,★★★★★,"고추바사삭,（순살）/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",4.8
661,맛은 있고요피자의 사이즈가 조금 적은 갓같음,★★★★,"고추바사삭,（순살）/1","
맛
★
4
양
★
4
배달
★
5
",3.61
662,떡사리 추가 하길 잘했네요정말 맛있어요,★★★★★,"고추바사삭,（순살）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
663,오늘도 일닭 배고파서 금방 먹네요ㅠ,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",1.62
664,배달도 빠르고 맛도 좋았어용,★★★★,굽네 핫 갈비천왕 순살/1(사이드 메뉴(핫왕중왕 소스 추가)),"
맛
★
4
양
★
4
배달
★
4
",4.8
665,피자가 아무리 치킨집ㅇ라지만 이건 아니지않나싶네요 팬피자보다 도우가 두껍고 치즈도맛도 뭔맛인지 모르겠네요 돈아깝습니다,★,"양념 히어로 반반（윙）/1(사이드 메뉴(치킨 무)),처음처럼¸¸/1","
맛
★
1
양
★
4
배달
★
5
",1.39
666,배달이 많이 늦긴했지만 맛맀엇어요,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(고블링 소스 추가))","
맛
★
5
양
★
5
배달
★
3
",2.38
667,맛있었어요 ㅎㅎ 담에 또 주문할게요,★★★★★,"고추바사삭,（한마리）/1","
맛
★
5
양
★
5
배달
★
5
",4.6
668,솔직후기쉬림프피자ㅜ새우는 맛나요시카고 치곤 너무 치즈부족하네요별로네요,★★★★,"고추바사삭,（한마리）/1","
맛
★
4
양
★
5
배달
★
5
",1.63
669,고추바사삭하고 갈비천황을 시켰는데 인닭으로 맛있게 잘 먹었습니다,★★★★★,"고추바사삭,（한마리）/1,콜라 245ml/1","
맛
★
5
양
★
5
배달
★
5
",4.8
670,치킨은 짭쪼롬한게 마요네즈 찍어먹으니까 맛있어요 시카고 피자는 안에 단호박 무스 같은게 달짝지근해서 치즈랑 잘어울려요,★★★★★,"고추바사삭,（순살）/1(사이드 메뉴(찹쌀 치즈볼))","
맛
★
5
양
★
5
배달
★
5
",4.59
