,review,Total Star,Menu,Star_opt,Output
517,맛있어요 같이 먹었어요 배부르게 먹었어요 맛있어요 감사합니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
518,항상 맛있습니다 사장님 쿠폰을 안드렸네요 ㅡㅡ담에 주문할때 드릴게요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",1.0
519,언제 먹어도 매우 맛있어요 자주먹어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
520,오랜만에 골고루 시켰어요 ㅎ,★★★★★,교촌반반윙/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",4.39
521,역시 너무 맛있었어요 좋아여,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
522,맛있서요 배달도빠르고,★★★★,"교촌신화오리지날/1(디핑소스 추가(교촌허니갈릭소스)),적양배추무피클/1","
맛
★
4
양
★
4
배달
★
4
",5.0
523,아 미치겠네 ㅡ ㅡ걸신이 들렸는지음식 사진 찍는걸 깜빡했네요동생하고 어머니께서이 집에서 자주 시켜먹어요오늘도 맛있게 잘먹었습니다번창하세요,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",3.79
524,교촌은역시 너무 맛있네요,★★★★★,"교촌오리지날/2,교촌웨지감자/2,교촌무우/4,사이다（1.25L）사이즈업/2","
맛
★
5
양
★
5
배달
★
5
",4.8
525,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
526,배달시켜서 차가운 치킨은 첨 먹어보고 봉인도 안되어있고반반주문했는데 조각씩도 안들어있네요수고하세요,★,교촌살살치킨/1(사이드 메뉴(선택안함)),"
맛
★
1
양
★
1
배달
★
1
",1.41
527,주말이라 배달이 좀 늦었지만 항상 잘 먹고 있습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
4
",4.4
528,맛있게 잘 먹었습니다,★★★★★,교촌반반순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
529,도착하자마자  허겁지겁 먹었네요교촌은  역시 독산호 점이 갑인거 같네요기름도  깨끗한거 같고번창하세요,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
530,너무너무맛있어요 감사합니다,★★★★★,교촌라이스세트/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
531,항상 맛있게 잘먹고 있습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
532,신메뉴도 맛있네요 다만 소스가 조금 적은감이 있어서 살짝 아쉽아쉽,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",3.03
533,너무 맛있어서 먹다가 찍었네요다음에 또 주문할게요,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
534,양 많고 좋네여 잘먹었어여,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
4
",5.0
535,이벤트로 잘먹었는데요 허니랑 거의차이 없고 소스 유무 차이 인거같네요 레드는 이번에도 잡지 못했네요,★★★★,교촌허니콤보/1(사이드 메뉴(교촌마라떡볶이)),"
맛
★
4
양
★
4
배달
★
5
",3.83
536,맛있게 잘먹었습니다 서비스 감사합니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
537,잘 먹었어요 맛있네요,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
538,맛있네요배달시간도 정확하네요,★★★★★,"교촌콤보/1,교촌허니오리지날/1","
맛
★
4
양
★
4
배달
★
4
",4.6
539,바삭하고 맛있어요사장님도 친절하시고배송도 빠르고 추천합니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
540,배달예상시간보다 더 빨리오고 맛있었어요,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.4
541,잘먹었습니다,★★★★★,교촌레드윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
542,모든 메뉴가 다 맛있었어요,★★★★★,교촌레드순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.78
543,교촌허니오리지날 말해 뭣해간장치킨계의 최고아이들도 맛있다고 잘 먹네요닭다리 하나씩 잡고 뜯는데 왜 엄마밥은 그렇게 안먹니,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.23
544,너무 맛나게 잘 먹었습니다,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
545,여러가지 맛에 양도 푸짐해서 너무좋아요,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
546,맛있어요 자주시켜먹어용,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
547,소스가 더 많이 발라져 있었으면 하는 아쉬움이 있지만 맛있게 먹었습니다,★★★★★,"교촌치즈트러플순살/1(디핑소스 추가(트러플사워소스)),트러플사워소스/1,생맥주（2000cc）/1","
맛
★
5
양
★
5
배달
★
5
",3.62
548,맛있어요 항상 맛있게 잘 먹고 있어용,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
549,엄청 오랜만에 먹는건데 정말 느무 맛있어요,★★★★★,"교촌레드윙/1,교촌닭갈비볶음밥（매운맛）/1","
맛
★
5
양
★
5
배달
★
5
",4.77
550,맛있어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
551,교촌은 꼭 가끔 한번씩 생각나요 그리고 늘 기대이상,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
552,배달도 빨랐고 맛도 너무좋네요 역시 교촌이 젤 맛있습니다 ,★★★★★,"교촌오리지날/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",5.0
553,여기는 우리집 분 전에 시킨 치킨이 오지 않습니다 많이 걱정이됩니다 얼릉 오길,★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
1
",1.0
554,오늘도 맛있게 잘 먹었습니다 ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
555,배달도 빠르고 너무 맛있어요 앞으로 자주 시켜야겠어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
556,잘 먹었습니당,★★★★★,"교촌반반윙/1(디핑소스 추가(교촌무우)),칠리포테이토/1,생맥주（1000cc）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
557,잘 먹었습니다 알딸딸,★★★★★,교촌시그니처순살세트/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
558,회사야식이라서 영수증이 필요한데라이더분께서 영수증 전송을 모르신다고 해서알려드렸음,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",1.2
559,매번 시키는 독산점오늘은 다리 한개가 없더라구요다음에는 이런 문제 발생하지 않게 포장하실 때 확인하고 신경써주셨으면 좋겠어요치킨은 맛있어요,★★★★★,"교촌허니콤보/1(사이드 메뉴(교촌칠리포테이토),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
4
배달
★
5
",1.2
560,아 너무 맛있어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
561,갓튀겨낸 치킨을 넘 빨리 배달해주셨어요치킨이 겉바속촉인게 넘 넘 맛있네요,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
562,항상 맛나게 잘먹고있어요,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
563,금욜인데 예상보다 일찍 주셔서 감사합니다항상맛있어요 ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
564,아맛있다요,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
565,사랑해요 교촌치킨감사,★★★★★,교촌레드콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
566,간만에 먹는 교촌 레드 진짜 다른거 먹다가도 다시 먹으러와요 ㅋㅋㅋㅋ 존맛 ㅠㅠㅠ 리뷰이벤트로 주신 감자튀김도 엄청 잘먹었어요 ㅠ 튀김맛집,★★★★★,교촌레드윙/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",5.0
567,신화는 처음인데 불맛 굿이네요,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.21
568,맛있게 잘 먹었습니다,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
569,맛있어요 배부르게 먹었어요 맛있어요 같이 먹었어요 감사합니다,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
570,맛있게 잘 먹었습니다,★★★★★,교촌반반콤보/1(디핑소스 추가(교촌잠발라야소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
571,진짜 서비스 맛있었어요 물론 치킨은 당연히 맛있습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
572,요청사항 안보시는듯치킨무좀 빼주세요,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",1.6
573,아주 야무지게 빨리 왔습니다 오자마자 먹기전 찍고 아주 맛있게 먹고 있어요 잘먹을게요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
574,맛있게 먹었어요,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
575,배달이 빨라서 좋았구 너무 맛있게 잘먹었습니당,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
576,맛도좋고  늘시켜먹는 곳인데  으째 오늘포장은 누가 꺼내먹은듯한거 같은데 왜 포장이 저렇게 되어 잇을까요배달기사가 그런건지  아님 애초에 저런건지 의문,★★★★★,"교촌허니콤보/1(사이드 메뉴(교촌마라떡볶이),디핑소스 추가(교촌무우,레드디핑소스))","
맛
★
5
양
★
5
배달
★
4
",1.2
577,배리굿 원하는 대로 조리해 주었어요 완벽한 술안주였습니다,★★★★★,교촌오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
4
배달
★
5
",4.8
578,맛있었어요 애들이 잘 먹어서 자주 시켜요,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
579,믿고보는 교촌이예요,★★★★★,"교촌허니콤보/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",4.2
580,맛있어요떡볶이도 맛있어요감사합니다,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
581,맛있게 잘 목었습니다 평소에 레드콤보 좋아해서 자주 시켜먹어요 ㅎ,★★★★★,교촌반반순살[R]/1,"
맛
★
5
양
★
5
배달
★
4
",4.4
582,언제나 맛있어요,★★★★★,"교촌오리지날/1,교촌허니콤보/1","
맛
★
4
양
★
5
배달
★
3
",4.78
583,압도적으로 맛있습니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
584,요즘 허니시리즈에 빠져있어서 그런지 되게 단짠의 조화가 아주 훌륭한것 같아용 자주 주문할께요,★★★★★,교촌레드윙/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",4.6
585,맛있어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
586,레드윙 시켰는데 그냥 윙이 왔어요 배고파서 그냥 먹었어요,★★★★★,"교촌레드오리지날/1,교촌허니오리지날/1","
맛
★
5
양
★
5
배달
★
5
",1.4
587,양이 많지는 않아요 ㅎ하지만 뜨끈하게 오고배달도 빠르고맛도 좋아요리뷰 감튀도 맛있게 먹었읍니다,★★★★★,교촌반반순살[R]/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.61
588,튀김옷도 바삭하고 간도 적절하니 맛있었습니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
4
배달
★
5
",4.8
589,푸짐하고  배달도 빨라서 좋아요번창하세요,★★★★★,"교촌레드오리지날/1,생맥주（1000cc）/3","
맛
★
5
양
★
5
배달
★
5
",4.8
590,잘먹었습니다,★★★★★,교촌치즈트러플순살/1,"
맛
★
3
양
★
3
배달
★
3
",5.0
591,항상 맛있어요,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
592,유행에 뒤쳐져서 늦게 트러플에 빠져주문했어요사실 치즈는 안좋아하는데 ㅠ 트러플 치킨 무슨맛인지 넘 궁금했거든요 결론은 넘 맛있네요이벤트 감튀도 맛있고 잘먹었습니다 ㅎㅎ,★★★★★,"교촌오리지날/1,교촌퐁듀치즈볼/1","
맛
★
5
양
★
5
배달
★
5
",2.21
593,갑자기교촌땡겨서 시켰는데웨지감자너무마싯네용치킨도바사삭,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))","
맛
★
4
양
★
5
배달
★
4
",5.0
594,맛있게 잘먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",5.0
595,자주 시켜먹어도 변하지 않는 그맛 감사합니다웨지감자도 항상 맛있어요 잘먹겠습니다,★★★★★,"교촌레드콤보/1,교촌허니콤보/1","
맛
★
5
양
★
5
배달
★
5
",4.79
596,맛있게 잘 먹었어요,★★★★★,"교촌허니콤보/1(사이드 메뉴(칩카사바),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",4.8
597,먹다가 상한냄새 비슷하게 났어요 몇개가 그랬는데 나머진 괜찮았어요,★★★★★,교촌레드윙/1,"
맛
★
4
양
★
5
배달
★
5
",1.81
598,항상 맛있게 잘 먹구 있습니다,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
599,바삭하고 달콤한껍질너무좋네요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
600,너무 맛있게 먹었습니다 교촌은 역시 윙봉이죠,★★★★★,"교촌레드콤보/1,쫀드칸꽈배기（시나몬슈가）/1","
맛
★
4
양
★
4
배달
★
4
",4.6
601,치킨 맛있어요 근데 배달 상태가 종이 쇼핑백이 찢어져서 욌고 치킨 박스가 조금 젖어있었어요 비가 안왔는데,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
3
",1.59
602,늘 맛있게 먹고 있어요 아이들이랑 먹기 좋은 메뉴에요,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.79
603,역시교촌은 콤보시리즈가 갑,★★★★★,교촌오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.19
604,오랜만에 주문인데 너무 맛있게 잘 먹었습니다,★★★★★,교촌시그니처순살세트/1,"
맛
★
5
양
★
5
배달
★
5
",4.78
605,금욜인데 배송도 빨랏네요 항상 잘먹고 있습니다 ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
606,교촌 치킨은 진리입니다  먹어도 먹어도 맛있네요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
607,허니콤보가 정말 맛있었습니다,★★★★★,"교촌콤보/1,교촌웨지감자/1","
맛
★
5
양
★
5
배달
★
5
",5.0
608,배달도 빠르게 왔고 맛있게 잘먹었어요,★★★★★,"교촌레드윙/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",4.8
609,오랜만에 레드콤보  너무 맛있었어요,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.79
610,항상 맛있게 잘먹고있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
611,배달도 빠르고 양도 적당한데 치킨이 몇몇개가 상태가 안좋았어요ㅠㅠ,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
5
배달
★
5
",1.81
612,배달이 늦어서 아쉽지만 치킨은 맛있었습니다,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
4
",4.0
613,맛있어요 오리지날 존맛,★★★★★,"교촌레드윙/2(사이드 메뉴(교촌샐러드（세트）),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",5.0
614,맛있게 잘먹었습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
615,허니콤보는 언제나 옳아요,★★★★★,"교촌리얼후라이드/1(디핑소스 추가(교촌무우,교촌스위트칠리소스,스리라차마요소스))","
맛
★
5
양
★
5
배달
★
5
",4.59
616,굿굿,★★★★★,"교촌허니콤보/1,레드디핑소스/2","
맛
★
5
양
★
5
배달
★
5
",5.0
617,맛있게 잘먹었습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
618,비가 오는 바람에 좀 늦었지만 맛있게 먹었습니다,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",3.97
619, ,★★★★★,"교촌레드콤보/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",3.4
620,히힛 맛있어요 교촌치킨,★★★★★,"교촌레드윙/1,교촌무우/1","
맛
★
5
양
★
5
배달
★
5
",4.8
621,배달도빠르고 맛있어요 이벤트감자칩도좋았어요 감사합니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
622,잘받았습니다 감사합니다너무 맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
623,맛있게 잘먹었습니다,★★★★★,"교촌발사믹치킨/1,교촌콤보/1","
맛
★
5
양
★
5
배달
★
5
",5.0
624,레허순살 맛있어요 서비스 감자도 맛있게 먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.61
625,급하게 먹느냐 사진을 못찍었지만 교촌반반은 언제나 사랑이고 언제나 존맛입니다 웨지감자도 아주 잘먹었늡니다,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.79
626,배달이 분정도 걸렸어요치킨도 너무 바싹튀겨서 허니같은경우 살고기가 별루 없구여오리지날은 기름이 너무 많이 있네요기름지고 그래서 잘 못 먹었습니다다른교촌과 쫌 다른 느낌치킨두마리인데 쿠폰은 하나주나요혹시 몰라 물어봅니다서비스 웨지 감자 잘 먹었습니다,★★★,교촌레허반반순살/1,"
맛
★
3
양
★
5
배달
★
3
",1.8
627,항상 맛있게 잘먹구 있습니다 이벤트 감자까지 있어서 항상 만족해요,★★★★★,교촌레허반반순살/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
4
배달
★
5
",5.0
628,항상 맛있게 잘먹고 있어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
629,오랜만에 시켜서 맛잇게 먹었습니다,★★★★★,교촌살살치킨/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
4
배달
★
4
",4.19
630,맛있게 잘먹었어요,★★★★★,"교촌허니오리지날/1,교촌궁중닭갈비볶음밥（간장맛）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
631,역시 맛있는 음식 빠른 배달 다 좋았습니다  교촌은 사랑이죠 먹어보고 판단합시다,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",5.0
632,주문 요청사항 이행 해주셔서 감사합니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
633,교촌은 항상 이집에서,★★★★★,교촌레드오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.81
634,배송도 빠르고 맛도 좋고  강추합니다,★★★★★,교촌발사믹치킨/1(사이드 메뉴(교촌샐러드（세트）)),"
맛
★
5
양
★
5
배달
★
5
",4.8
635,교촌 콤보 언제 먹어도 맛있어요 배달도 빨리와서 잘먹었습니다,★★★★★,"교촌허니콤보/1(디핑소스 추가(레드디핑소스,스리라차마요소스))","
맛
★
5
양
★
5
배달
★
5
",4.4
636,쩔어줬습니다예아굿,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
637,오랜만에 허니콤보 항상 맛나요,★★★★★,교촌레드윙/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",4.59
638,달달달고 맛잇습니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.0
639,허니콤보는 언제나 맛있습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.78
640,잘먹었습니다,★★★★★,"교촌허니콤보/1,교촌웨지감자/1,교촌잠발라야소스/1","
맛
★
5
양
★
5
배달
★
5
",5.0
641,다른박스는 괜찮은데 딱 치킨박스만 살짝 젖어있고 테이핑도 뜯겨있네요 배달기사가 빼먹었나요 번호 으로 끝나는 배달기사 확인 바랍니다,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
4
배달
★
1
",1.21
642,치킨 중에 제일 맛있어요 ㅎ 또 주문할게요 ㅎ,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
643,동네에서 요지점이 젤 마싯어용,★★★★★,교촌레드콤보/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",4.0
644,배달도 엄청 빠르고소스도 서비스로 주시고 정말 감사합니다허니콤보가 제가 못찾는건지 아무리 봐도 없더라구요 ㅠㅠ그래도 순살도 맛나요 감사합니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.79
645,제입맛에는 살짝 싱겁긴해도 맛있어요,★★★★★,"교촌오리지날/1,소주（처음처럼）/2,생맥주（500cc）/1","
맛
★
5
양
★
5
배달
★
5
",4.2
646,맛있어요  배달도 빠르네요,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",4.8
647,항상 맛있게 잘 먹고 있습니다,★★★★★,교촌반반오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
648,배달도 빠르고 맛있었어요,★★★★★,교촌리얼후라이드/1,"
맛
★
4
양
★
5
배달
★
5
",5.0
649,맛은 할말없고 다들 아는 교촌익스프레스보다 더 빠른배달 깜짝 놀랐네여도착했는데 분 후 도착예정ㅋㅋㅋ,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",3.21
650,리뷰가 늦었네요 ㅠ허니콤보 역시 너무 맛있어요배송은 좀 늦었지만 맛있어서 좋았습니다,★★★★★,교촌리얼후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",3.81
651,배달도 빠르고 맛있어요,★★★★★,교촌오리지날/2,"
맛
★
5
양
★
5
배달
★
5
",4.61
652,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
653,너무 맛있어요 항상 잘 먹고 있습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
654,자주 시켜먹어요맛있어요,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
655,맛있어요ㅎㅎㅎ 허니콤보,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
656,배달도 음식도 모두 만족스럽네요,★★★★★,교촌레드윙/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",5.0
657,맛있게 잘 먹었어요,★★★★★,교촌레드윙/1(사이드 메뉴(칩카사바)),"
맛
★
5
양
★
5
배달
★
5
",4.8
658,맛있게 먹었어요 같이 배부르게 먹었어요 맛있어요 감사합니다,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.4
659,맛있게 먹었습니다,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
660,빠른 배달 맛은 보통 좀 짯지만 맛있게 먹었어요,★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
2
양
★
3
배달
★
4
",3.2
661,항상 시켜먹어요 굳,★★★★,교촌반반콤보/1,"
맛
★
4
양
★
4
배달
★
4
",4.42
662,부모님이 외식도 안좋아하시고 배달도 안좋아하시는데 아주 가끔 시키는 메뉴중 교촌치킨만 좋아하세요부모님 기분업업 항상 감사합니다 식후감,★★★★★,"교촌반반오리지날/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",2.64
663,잘  먹었습니다 레드맛은 좀 약했어요 ㅠㅠ,★★★★★,"교촌반반콤보/1,생맥주（500cc）/1","
맛
★
5
양
★
4
배달
★
4
",3.79
664,다리보다 날개가 더 맛있는거 같아요,★★★★★,교촌레드콤보/1(사이드 메뉴(교촌허니순살[S])),"
맛
★
5
양
★
5
배달
★
5
",3.59
665,이번엔 아예 식어서 왔는데 그래도 맛있네요ㅎ,★★★★★,교촌레드콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.01
666,맛있게 잘먹었습니다,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
667,역쉬 허니콤보 엄청 맛있었습니다 생각보다 배달도 빠르게왔구여 너무너무 맛있었어요,★★★★★,"교촌허니콤보/1,교촌무우/1","
맛
★
5
양
★
5
배달
★
5
",5.0
668,맛있게잘먹어요,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
669,말해 뭐해요 맛있어요 오늘은 배달도 총알이네요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
670,무 안왔는데 전화하니 빨리 해결해주셔서 좋았어요늘 맛있네요,★★★★★,교촌윙/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",4.8
671,레허순살반반 어른아이들 같이먹기 좋은것같아요 서비스웨지감자 맛있게먹었습니다,★★★★★,교촌반반윙/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",5.0
672,치킨은 무조건 교촌이죠,★★★★★,교촌윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
673,아이들이 잘 먹어서 좋네요,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
674,너무 맛있어요약간 오래 튀긴감은 있지만 여전히 맛있네요,★★★★★,"교촌허니오리지날/1,교촌반반오리지날/1","
맛
★
5
양
★
5
배달
★
5
",4.8
675,맛있게 잘 먹었습니다ㅎㅎ,★★★★★,"교촌레드오리지날/1,생맥주（3000cc）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
676,아직  안먹었지만  정말  맛있어 보여요,★★★★,교촌반반콤보/1(디핑소스 추가(교촌스위트칠리소스)),"
맛
★
4
양
★
4
배달
★
4
",4.79
677,너무너무 맛있어요,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",5.0
